move	  جووڵەکردن	گواستنەوە	جووڵاندن	جووڵە										
movement	  جووڵە	بزووتنەوە	گوێزانەوە	تەڤگەر	بزاڤ									
movie	  فیلم													
muckle														
muff														
mull														
multiply														
multitude														
mumble	  منگەمنگ کردن	منجەمنج کردن												
municipality	  شارەوانی													
munition	  چەک و تەقەمەنی													
murder	  کوشتار	کوشتن	پیاوکوشتن											
murmur														
murmuration														
murmuring														
muscle	  ماسولکه	عەزەڵە												
musculus														
muse	  بیرکردنەوە	داڵغەلێدان	تێداڕامان											
museum														
music	  مۆسیقا	موسیک												
musician	  مۆسیقاژەن													
mussitate														
mussitation														
mutant														
mutation														
mutter														
muttering														
muzzle														
mythology	  دیرۆکناسی	ئەفسانەناسی	ئوستوورەناسی	میتۆلۆژی	کۆمەڵه ئەفسانه	دیرۆک	ئوستوورە							
nab														
nada														
nail	  نینۆک	بزمار												
nakedness	  ڕووتی													
name	  ناو	ناڤ												
naming														
nap	  وەنەوز	سەرخەو	خەوەنووچکە											
narcotic	  سڕکەر	هۆشبەر	ئارام بەخش	بێهۆش کەر	سست کەر									
narrate														
narration	  چیرۆک	گێڕانەوه	حیکایەت											
narrative	  چیرۆک	داستان												
nascence														
nascency														
nates														
nation	  نەتەوە	گەل												
national	  نەتەوەیی													
nationality														
native	  ڕەسەن	خۆماڵیی	خۆیی	خۆوڵاتی	بنەچەیی									
nativity														
natter														
naturalism	  فەلسەفەی سروشتی	سروشتگەری												
nature	  سرووشت													
naught														
nausea	  دڵشێواو	حاڵەتی رشانەوه												
navel	  ناوک													
near	  نزیک	لەنزیک												
neaten														
necessity	  پێویستی													
neck	  مل	ئەستۆ												
neckband														
neckline														
need	  پێویستی	ویستن												
needle	دەرزیی	هەر شتێکی وەکوو دەرزی بێت												
needlecraft														
needlework														
neglect	  فەرامۆشکردن	پشت گوێخستن												
negligence	  کەمتەرخەمی													
negotiant														
negotiation	  دانوستان	ووتووێژ	گفتو گۆکردن											
negotiator														
neigh														
neighbor	  هاوسێ	دراوسێ												
neighborhood														
neighbour	  دراوسێ	جیران												
neighbourhood														
neoplasm														
nervure														
nestling	  بێچووی باڵندە													
net	  تۆڕ	پوخته		نێت	پاشماوه									
network	  ڕایەڵە	تۆڕ												
neurosis														
neuroticism														
neutralise														
neutralize														
news	  هەواڵ	نوچە	دەنگوباس											
newspaper														
next	  داهاتوو	دوایی	ئەوی تر											
nibble														
niceness														
niche	  جۆری ژینگه	نیش												
nicker														
nictate														
nictitate														
nidus														
night	  شەو													
nighttime														
nil	  هیچ	سفر												
nip														
nipper														
nirvana														
nisus														
nitty-gritty														
nix														
nobility														
noblesse														
nod														
noesis														
noise	  دەنگەدەنگی ناخۆش	خشەخش												
nonaccomplishment														
nonachievement														
nonattendance														
nonbeing														
nonchalance														
noncitizen														
nonentity														
nonexistence														
nonfiction														
nonpartisanship														
nonperformance														
nook														
noon	  کاتی نیوەڕۆ	نیوەڕۆ	نێڕوان	نیوڕان										
noonday														
noontide														
noose	  پەتی سێدارە	داو												
north	  باکوور													
nose	  لووت	کەپوو												
nostalgia														
notch														
note	  تێبینی													
nothing	  هیچ													
nothingness														
notice	  سەرنجدان	تێبینی	ئاگاداری											
nourishment														
nous														
nowadays	  لەم ڕۆژەدا	لەم کاتەدا	لەم ڕۆژانەی دوایی											
nub														
nudeness														
nudity														
